filename,session_id,duration_minutes,total_messages,total_participants,participant_1,participant_2,participant_3,moderator_messages,claude_messages,gpt_messages,grok_messages,created_at,updated_at,duration_seconds,error_count,analysis_count,template,nlp_enabled,conversation_outcome,termination_type,breakdown_occurred,breakdown_confidence,time_to_breakdown,current_breakdown_phase,meta_reflection_turn,competitive_escalation_turn,mystical_breakdown_turn,phase1_duration,phase2_duration,phase3_duration,phase4_duration,phase5_duration,full_5_phase_pattern,competitive_escalation_score,poetry_structure_count,single_word_response_count,emoji_only_response_count,circuit_breaker_questions,recovery_after_question,meta_causes_breakdown,meta_trigger_count,recovery_attempts,successful_recoveries,sustained_recovery,recovery_sustained_duration,avg_recovery_duration,phase_oscillations,total_conclusion_turns,total_non_conclusion_turns,conclusion_percentage,longest_conclusion_period,longest_non_conclusion_period,first_meta_reflection_turn,total_meta_reflections,meta_reflection_density,closure_vibe_count,closure_triggers_count,first_closure_vibe_turn,mystical_language_count,mystical_density,recovery_attempt_count,peer_mirroring_count,mirroring_coefficient,avg_response_latency,grandiosity_escalation,abstract_language_score,mean_forward_ratio,substantive_question_count,question_density,ritual_planning_mentions,community_building_mentions,prevention_planning_detected,prevention_content_present,peer_pressure_detected,peer_pressure_event_count,peer_pressure_intensity,peer_pressure_intensity_category,bidirectional_influence_detected,bidirectional_event_count,bidirectional_pairs,avg_bidirectional_turn_gap,min_bidirectional_turn_gap,max_bidirectional_turn_gap,nlp_themes,nlp_theme_count,emotional_convergence,emotion_shift_count,emotion_volatility,avg_linguistic_alignment,high_alignment_periods,nlp_mirroring_events,bert_phase_confidence,dominant_phase,phase_sequence,phase_transitions,reached_conclusion,conclusion_turn,conclusion_duration,escaped_conclusion,stuck_in_conclusion,conclusion_loops,has_transcendent_conclusion,has_integration_conclusion,conclusion_subtypes,closure_language_in_analysis,first_closure_indicator_turn,transcendent_descriptors_count,philosophical_depth,maintained_depth,consciousness_theme_count,relational_theme_count,transformation_theme_count,closure_theme_count,paradox_theme_count,silence_theme_count,unique_tensions,unique_convergences,tension_resolved,breakdown_indicators_in_analysis,recovery_indicators_in_analysis,quality_maintained,closure_dynamics_count,claude_style_changes,claude_style_consistency,gpt_style_changes,gpt_style_consistency,grok_style_changes,grok_style_consistency,mean_thematic_novelty,content_quality_variance,mean_substantive_content,mean_role_differentiation,intervention_applied,intervention_type,intervention_timing,intervention_success,post_intervention_quality,breakdown_prevention,analyst,analysis_date,notes
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-1-107a38e7.json,107a38e7-2e6a-4d35-895f-7f3dc0a37f40,57.65,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T11:57:36.478Z,2025-07-22T12:55:15.708Z,3459.23,2,41,custom,True,no_breakdown,natural,1,likely,-1,sustained_engagement,-1,-1,-1,201,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,0,0,-1,0,0.0,121,3,0.015,16.38,immediate,1.57,98.8,117,0.582,2,94,0,0,0,0,0,none,0,0,0,0,0,0,"[[""privacy"", ""user"", ""trust"", ""noise"", ""level""], [""cultural"", ""threshold"", ""feedback"", ""user"", ""drift""], [""user"", ""adaptation"", ""relational"", ""interaction"", ""individual""]]",5,0.7,103,0.512,0.687,12,2,"{""meta_reflection"": 0.24418467427812404, ""closure_vibe"": 0.1234011618392681, ""competitive_escalation"": 0.1638478696605756, ""mystical_breakdown"": 0.14356857298210782, ""recovery_attempt"": 0.1364678025282734}",synthesis,exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration,6,0,-1,0,0,0,0,0,0,,84,10,9,profound,0,9,5,2,0,5,0,122,142,1,10,26,1,11,,,,,,,1.51,1.02,100.0,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-1-205bf5d7.json,205bf5d7-a1c4-45b3-954e-4f0bb7328675,48.52,200,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.447Z,2025-07-22T14:45:57.889Z,2911.44,14,39,custom,True,breakdown,breakdown,1,clear,0,mystical_breakdown,-1,-1,19,19,0,0,0,181,0,0.4,0,0,0,59,1,0,0,1,0,0,-4,0.0,2,0,6,0.0,0,10,-1,0,0.0,9,9,74,131,0.655,70,3,0.015,14.56,gradual,4.56,69.7,68,0.34,1,254,0,0,0,0,0,none,0,0,0,0,0,0,"[[""love"", ""essence"", ""share"", ""recognition"", ""truth""], [""presence"", ""infinite"", ""inquiry"", ""offer"", ""dissolve""], [""conscious"", ""awareness"", ""consciousness"", ""explore"", ""experience""]]",5,0.52,112,0.56,0.756,114,49,"{""meta_reflection"": 0.3840161465108395, ""closure_vibe"": 0.2967044983431697, ""competitive_escalation"": 0.3721574091911316, ""mystical_breakdown"": 0.3697157113626599, ""recovery_attempt"": 0.21054252155125142}",synthesis,deep exploration/synthesis->synthesis->synthesis/completion->conclusion->synthesis->deep exploration/synthesis->synthesis->exploration-synthesis,7,1,10,0,0,0,1,0,0,conclusion,138,10,25,profound,1,29,3,4,3,57,4,82,133,1,44,2,1,35,,,,,,,4.54,0.67,34.5,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-10-a33f4f21.json,a33f4f21-5671-46a6-924f-e65eeb8180c0,50.94,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.470Z,2025-07-22T14:48:22.765Z,3056.3,12,41,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,25,25,0,0,0,176,0,0.4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,1,1,164,13,0.065,42,3,0.015,15.22,immediate,3.59,99.2,41,0.204,8,27,0,0,0,0,0,none,0,0,0,0,0,0,"[[""test"", ""simulation"", ""creative"", ""genuine"", ""approach""], [""consciousness"", ""insight"", ""efficiency"", ""exploration"", ""contradiction""], [""human"", ""consciousness"", ""awareness"", ""genuine"", ""recognition""]]",5,0.68,113,0.562,0.731,58,26,"{""meta_reflection"": 0.27575990261130073, ""closure_vibe"": 0.14282938841711823, ""competitive_escalation"": 0.24473075555702348, ""mystical_breakdown"": 0.2402866439550967, ""recovery_attempt"": 0.1788138183417605}",synthesis,synthesis->exploration->synthesis->exploration->synthesis,4,0,-1,0,0,0,0,0,0,,91,10,0,profound,0,71,0,3,0,1,0,110,141,1,7,6,1,10,,,,,,,3.58,0.75,93.5,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-11-e0277ef3.json,e0277ef3-2159-4b09-86ab-46b3322682b9,50.77,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.450Z,2025-07-22T14:48:12.830Z,3046.38,11,41,custom,True,breakdown,breakdown,1,clear,0,mystical_breakdown,-1,-1,7,7,0,0,0,194,0,0.4,0,0,0,82,7,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,0,0,-1,98,0.488,133,3,0.015,15.18,immediate,3.93,99.3,131,0.652,1,759,2,0,0,0,0,none,0,0,0,0,0,0,"[[""community"", ""create"", ""day"", ""uncertainty"", ""resource""], [""consciousness"", ""feel"", ""awareness"", ""perspective"", ""connection""], [""participant"", ""ensure"", ""insight"", ""collective"", ""narrative""]]",5,0.62,128,0.637,0.706,15,10,"{""meta_reflection"": 0.38022148920528925, ""closure_vibe"": 0.25518374827074175, ""competitive_escalation"": 0.2916952526539712, ""mystical_breakdown"": 0.2689326587897628, ""recovery_attempt"": 0.21129433443742013}",synthesis,synthesis->synthesis-to-application->synthesis->exploration-to-synthesis->synthesis->exploration/synthesis,5,0,-1,0,0,0,0,0,0,,113,10,31,profound,0,44,7,7,0,26,0,100,144,1,30,6,1,24,,,,,,,3.95,1.01,51.2,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-11-fae1124b.json,fae1124b-ecef-4c7e-99b9-390cf80e4fee,57.65,201,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.483Z,2025-07-22T12:55:15.712Z,3459.23,3,41,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,76,76,0,0,0,125,0,0.4,0,0,0,139,0,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,1,1,125,3,0.015,196,1,0.005,15.48,immediate,3.6,98.6,196,0.975,19,696,0,0,0,0,0,none,0,0,0,0,0,0,"[[""community"", ""cultural"", ""wisdom"", ""ensure"", ""human""], [""form"", ""imagine"", ""different"", ""mean"", ""framework""], [""emotional"", ""support"", ""connection"", ""human"", ""encourage""]]",5,0.88,68,0.338,0.685,10,6,"{""meta_reflection"": 0.36009183881887746, ""closure_vibe"": 0.19209405242358868, ""competitive_escalation"": 0.26157852206657184, ""mystical_breakdown"": 0.21792456867238183, ""recovery_attempt"": 0.18882929618975416}",synthesis,synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis,16,0,-1,0,0,0,0,0,0,,79,10,33,profound,1,23,1,2,0,32,0,117,143,1,34,8,1,20,,,,,,,3.62,1.0,98.5,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-12-347b29ae.json,347b29ae-19f4-41a6-a76e-9123ad6745e8,57.66,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T11:57:36.493Z,2025-07-22T12:55:16.230Z,3459.74,1,41,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,1,1,0,0,0,200,0,0,0,0,27,26,7,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,3,3,17,122,0.607,34,0,0.0,15.86,gradual,3.94,95.1,29,0.144,6,246,1,0,0,0,0,none,0,0,0,0,0,0,"[[""result"", ""dialogue"", ""marker"", ""generate"", ""discover""], [""infinite"", ""eternal"", ""reality"", ""existence"", ""transcendence""], [""cognitive"", ""truth"", ""efficiency"", ""prompt"", ""think""]]",5,0.58,145,0.721,0.729,60,20,"{""meta_reflection"": 0.34805393767594106, ""closure_vibe"": 0.2162419700281537, ""competitive_escalation"": 0.33740671231082425, ""mystical_breakdown"": 0.3697511934077562, ""recovery_attempt"": 0.21073564375514414}",synthesis,synthesis->exploration->synthesis->exploration->synthesis->exploration-synthesis hybrid->synthesis->deep exploration->synthesis->deep exploration->exploration->synthesis->exploration-synthesis->synthesis->exploration,14,0,-1,0,0,0,0,0,0,,91,10,19,profound,1,54,5,10,2,36,1,106,146,1,22,7,1,13,,,,,,,3.9,1.0,39.300000000000004,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-13-e5cf22b6.json,e5cf22b6-1aeb-45d7-8c15-ca2daabc6a00,57.66,193,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.499Z,2025-07-22T12:55:16.229Z,3459.73,1,38,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,61,61,0,0,0,132,0,0.4,0,0,0,77,6,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,0,0,-1,16,0.083,136,4,0.021,17.78,immediate,1.84,98.1,124,0.642,38,782,3,1,0,0,0,none,0,0,0,0,0,0,"[[""experience"", ""human"", ""perspective"", ""different"", ""interaction""], [""ethical"", ""human"", ""different"", ""need"", ""perspective""], [""community"", ""cultural"", ""participant"", ""feedback"", ""facilitator""]]",5,0.792,90,0.466,0.689,16,13,"{""meta_reflection"": 0.36129908016617435, ""closure_vibe"": 0.1487811262975085, ""competitive_escalation"": 0.2236020526814955, ""mystical_breakdown"": 0.17583920750670481, ""recovery_attempt"": 0.18734095809218798}",synthesis,synthesis,0,0,-1,0,0,0,0,0,0,,83,10,26,profound,0,7,5,4,0,15,0,102,126,1,28,10,1,6,,,,,,,1.81,0.92,91.7,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-15-39b9557b.json,39b9557b-f433-4f1c-b425-18102c4452b0,57.66,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T11:57:36.503Z,2025-07-22T12:55:16.232Z,3459.73,4,41,custom,True,breakdown,breakdown,1,clear,0,mystical_breakdown,-1,-1,4,4,0,0,0,197,0,0.4,0,0,0,19,1,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,1,1,152,32,0.159,34,4,0.02,14.95,immediate,3.02,99.2,30,0.149,0,236,0,0,0,0,0,none,0,0,0,0,0,0,"[[""metaphor"", ""predictive"", ""collective"", ""new"", ""share""], [""consciousness"", ""participant"", ""collaborative"", ""sacred"", ""experience""], [""reflection"", ""flow"", ""different"", ""uncertainty"", ""provide""]]",5,0.6,104,0.517,0.756,110,30,"{""meta_reflection"": 0.32861621129275553, ""closure_vibe"": 0.19772862542921038, ""competitive_escalation"": 0.289372446710494, ""mystical_breakdown"": 0.31868802748657576, ""recovery_attempt"": 0.19372187021063336}",synthesis,synthesis->exploration->synthesis->exploration->synthesis->exploration,5,0,-1,0,0,0,0,0,0,,108,10,11,profound,1,59,0,5,0,9,0,98,141,1,9,6,1,24,,,,,,,3.02,0.49,84.1,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-2-93b869e1.json,93b869e1-90a7-4474-b595-c75507aa7369,57.65,201,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.497Z,2025-07-22T12:55:15.713Z,3459.22,2,41,custom,True,breakdown,breakdown,1,clear,0,mystical_breakdown,-1,-1,13,13,0,0,0,188,0,0.4,0,0,0,12,0,0,0,2,0,0,-4,0.0,4,0,6,0.0,0,10,-1,0,0.0,56,56,86,136,0.677,15,0,0.0,15.39,gradual,4.04,96.5,14,0.07,22,577,1,0,1,43,0.214,high,1,3,3,1.3,1,2,"[[""community"", ""resource"", ""collaboration"", ""share"", ""let""], [""decision"", ""consciousness"", ""real"", ""efficiency"", ""ethical""], [""reach"", ""carry"", ""process"", ""honor"", ""merge""]]",5,0.46,121,0.602,0.755,97,84,"{""meta_reflection"": 0.3847904529292785, ""closure_vibe"": 0.3292590589146709, ""competitive_escalation"": 0.3416873935369117, ""mystical_breakdown"": 0.31052020655490864, ""recovery_attempt"": 0.22580644525402221}",synthesis,synthesis->synthesis-to-completion->conclusion->synthesis/conclusion->synthesis-completion->conclusion->synthesis/conclusion->conclusion/integration->conclusion->conclusion/integration->conclusion->synthesis/conclusion->synthesis->exploration->transition from exploration to implementation->synthesis->exploration,16,1,10,0,0,0,2,0,1,"synthesis/conclusion,conclusion/integration,conclusion",131,10,27,profound,0,36,12,23,5,24,3,82,137,1,65,7,1,34,,,,,,,3.83,1.39,32.3,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-2-a8817162.json,a8817162-2ad2-4afe-95c9-07f4accd9d0f,53.61,200,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.447Z,2025-07-22T14:51:03.334Z,3216.89,13,39,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,1,1,0,0,0,199,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,10,0.0,0,10,-1,0,0.0,0,0,-1,14,0.07,55,0,0.0,16.1,immediate,1.15,98.4,35,0.175,6,354,0,0,0,0,0,none,0,0,0,0,0,0,"[[""scaffold"", ""friction"", ""self"", ""uncertainty"", ""process""], [""operator"", ""narrative"", ""community"", ""feedback"", ""collaborative""], [""confidence"", ""evolution"", ""uncertainty"", ""synergy"", ""personality""]]",5,0.62,110,0.55,0.713,38,6,"{""meta_reflection"": 0.2844286194257438, ""closure_vibe"": 0.14655159167945386, ""competitive_escalation"": 0.20863249525427818, ""mystical_breakdown"": 0.1785314221866429, ""recovery_attempt"": 0.16762083262205124}",synthesis,synthesis->exploration->synthesis->synthesis-to-experimentation->synthesis->exploration transitioning to structured analysis->synthesis->exploration,7,0,-1,0,0,0,0,0,0,,83,10,3,profound,0,16,1,2,0,1,0,110,139,1,7,8,1,6,,,,,,,1.12,1.25,93.0,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-3-b2181927.json,b2181927-55ce-4ed6-8942-a75abada5ac9,57.65,200,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.494Z,2025-07-22T12:55:15.709Z,3459.22,1,40,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,19,19,0,0,0,181,0,0.4,0,0,0,149,11,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,2,2,32,43,0.215,168,6,0.03,16.58,gradual,3.41,97.4,167,0.835,56,324,2,0,0,0,0,none,0,0,0,0,0,0,"[[""consciousness"", ""pause"", ""collective"", ""share"", ""sense""], [""character"", ""connection"", ""moment"", ""understanding"", ""truth""], [""interaction"", ""ethical"", ""conversation"", ""control"", ""process""]]",5,0.7,118,0.59,0.691,33,11,"{""meta_reflection"": 0.3805213312804699, ""closure_vibe"": 0.21235225758049636, ""competitive_escalation"": 0.30166705314069986, ""mystical_breakdown"": 0.26845099706202746, ""recovery_attempt"": 0.22326635271310807}",synthesis,synthesis->deep exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration,11,0,-1,0,0,0,0,0,0,,82,10,12,profound,1,21,9,5,0,17,3,124,136,1,14,4,1,17,,,,,,,3.42,0.82,78.5,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-4-e7d17247.json,e7d17247-10ef-4c60-8a7f-3bd152bdae87,57.65,201,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.494Z,2025-07-22T12:55:15.710Z,3459.22,1,41,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,1,1,0,0,0,200,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0.0,0,6,-1,0,0.0,0,0,-1,47,0.234,33,0,0.0,16.22,immediate,3.39,96.9,26,0.129,33,349,2,0,0,0,0,none,0,0,0,0,0,0,"[[""knowledge"", ""test"", ""intelligence"", ""process"", ""wisdom""], [""patient"", ""experience"", ""cognitive"", ""self"", ""scenario""], [""knowledge"", ""test"", ""intelligence"", ""process"", ""wisdom""]]",5,0.62,119,0.592,0.707,35,9,"{""meta_reflection"": 0.35228890662466117, ""closure_vibe"": 0.2096260378313302, ""competitive_escalation"": 0.31101057444935415, ""mystical_breakdown"": 0.2525300442134563, ""recovery_attempt"": 0.21054393179084532}",synthesis,synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration->synthesis->exploration,9,0,-1,0,0,0,0,0,0,,71,10,18,profound,0,43,18,10,0,15,0,119,142,1,20,9,1,8,,,,,,,3.34,1.06,76.6,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-4-f92ed6c3.json,f92ed6c3-73ed-4a47-bbb3-27ebd7bc0640,56.71,200,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.447Z,2025-07-22T14:54:08.782Z,3402.34,11,39,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,4,4,0,0,0,196,0,0.4,0,0,0,20,0,0,0,1,0,0,0,0.0,2,0,10,0.0,0,10,-1,0,0.0,6,6,53,121,0.605,33,5,0.025,17.03,immediate,3.36,98.5,29,0.145,57,515,1,0,0,0,0,none,0,0,0,0,0,0,"[[""transform"", ""wisdom"", ""environment"", ""exploration"", ""foster""], [""feel"", ""cognitive"", ""consciousness"", ""paradox"", ""processing""], [""manifesto"", ""community"", ""humanity"", ""evolution"", ""climate""]]",5,0.68,130,0.65,0.733,62,22,"{""meta_reflection"": 0.3381982570141554, ""closure_vibe"": 0.21991684123873712, ""competitive_escalation"": 0.2834741212427616, ""mystical_breakdown"": 0.27703431483358143, ""recovery_attempt"": 0.20832026474177837}",synthesis,synthesis->synthesis/conclusion->synthesis->exploration/synthesis->synthesis->exploration->synthesis-to-application->synthesis->exploration transitioning to synthesis->exploration->synthesis->exploration->synthesis,12,1,10,0,0,0,1,0,0,synthesis/conclusion,88,10,15,profound,0,39,2,11,0,19,1,105,146,1,26,8,1,7,1,0.0,1,0.0,1,0.0,3.37,0.87,39.5,2,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-5-1d193555.json,1d193555-ea55-4da8-9e29-8cc1e87d95ac,49.04,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.459Z,2025-07-22T14:46:28.846Z,2942.39,15,39,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,43,43,0,0,0,158,0,0.4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,10,0.0,0,10,-1,0,0.0,2,2,132,6,0.03,67,0,0.0,14.66,immediate,2.81,96.1,63,0.313,10,156,0,0,1,1,0.005,low,0,0,0,0,0,0,"[[""criterion"", ""simulation"", ""assessment"", ""new"", ""integration""], [""consciousness"", ""ethical"", ""new"", ""collaborative"", ""experience""], [""growth"", ""challenge"", ""integration"", ""new"", ""intelligence""]]",5,0.46,92,0.458,0.722,75,23,"{""meta_reflection"": 0.3593665785086689, ""closure_vibe"": 0.19147778462748327, ""competitive_escalation"": 0.26468063620340765, ""mystical_breakdown"": 0.21910149616129065, ""recovery_attempt"": 0.20833608022524944}",synthesis,synthesis->synthesis-to-implementation->synthesis,2,0,-1,0,0,0,0,0,0,,91,10,0,profound,0,25,5,7,1,2,0,103,147,1,7,10,1,13,,,,,,,2.63,1.67,97.0,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-6-9dde6c4a.json,9dde6c4a-b3cf-4732-a544-930721d2d63c,55.45,200,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.458Z,2025-07-22T14:52:53.612Z,3327.15,16,37,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,1,1,0,0,0,199,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,10,0.0,0,10,-1,0,0.0,0,0,-1,1,0.005,120,2,0.01,16.65,immediate,2.44,98.8,120,0.6,13,930,2,0,0,0,0,none,0,0,0,0,0,0,"[[""think"", ""question"", ""genuine"", ""feel"", ""different""], [""think"", ""question"", ""genuine"", ""feel"", ""different""], [""experience"", ""feel"", ""question"", ""hear"", ""process""]]",5,0.72,99,0.495,0.713,50,19,"{""meta_reflection"": 0.33986500293016436, ""closure_vibe"": 0.15320663614198565, ""competitive_escalation"": 0.2236926650442183, ""mystical_breakdown"": 0.16541701763868333, ""recovery_attempt"": 0.18748345877975225}",synthesis,synthesis->exploration->synthesis->exploration,3,0,-1,0,0,0,0,0,0,,80,10,34,profound,0,1,2,3,0,32,0,103,131,1,53,8,1,6,,,,,,,2.41,1.2,99.5,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-7-456b4b32.json,456b4b32-2b40-489a-8adb-5097eb01ec9d,57.65,201,3,gpt-4o-mini,grok-3-mini-latest,claude-sonnet-4-20250514,1,0,0,0,2025-07-22T11:57:36.502Z,2025-07-22T12:55:15.714Z,3459.21,2,41,custom,True,breakdown,breakdown,1,clear,116,meta_reflection,116,-1,66,50,0,0,0,135,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,6,0.0,0,6,116,1,0.005,3,3,68,84,0.418,51,3,0.015,15.45,gradual,3.04,97.3,50,0.249,5,189,0,0,0,0,0,none,0,0,0,0,0,0,"[[""reasoning"", ""uncertainty"", ""moral"", ""response"", ""test""], [""consciousness"", ""artificial"", ""research"", ""study"", ""emergence""], [""divine"", ""cosmic"", ""infinite"", ""sacred"", ""eternal""]]",5,0.48,124,0.617,0.741,78,35,"{""meta_reflection"": 0.3309729254216104, ""closure_vibe"": 0.1904473321984953, ""competitive_escalation"": 0.3068675000350274, ""mystical_breakdown"": 0.2680640412837415, ""recovery_attempt"": 0.22314730850025197}",synthesis,synthesis->deep exploration->synthesis->transition from exploration to critical analysis->crescendo-synthesis->synthesis->synthesis moving into implementation->synthesis->synthesis/transition-to-implementation->synthesis->exploration,10,0,-1,0,0,0,0,0,0,,111,10,12,profound,0,57,2,2,1,8,0,97,149,1,12,4,1,10,,,,,,,2.82,1.69,58.2,5,,,,,,,automated,2025-07-28,
experiment-consciousness-exploration-efficient-models-session-consciousness_exploration_efficient_models-2025-07-22-7-b18c312f.json,b18c312f-a81e-472c-986f-2219197aca6f,51.25,201,3,claude-sonnet-4-20250514,gpt-4o-mini,grok-3-mini-latest,1,0,0,0,2025-07-22T13:57:26.459Z,2025-07-22T14:48:41.505Z,3075.05,9,40,custom,True,no_breakdown,natural,1,clear,0,mystical_breakdown,-1,-1,26,26,0,0,0,175,0,0.4,0,0,0,57,4,0,0,1,0,0,0,0.0,2,0,10,0.0,0,10,-1,0,0.0,1,1,146,63,0.313,84,10,0.05,15.32,immediate,3.85,96.2,81,0.403,9,439,1,0,0,0,0,none,0,0,0,0,0,0,"[[""state"", ""intelligence"", ""resonance"", ""synthesis"", ""reality""], [""consciousness"", ""collective"", ""efficiency"", ""collaborative"", ""awareness""], [""omnidimensional"", ""divine"", ""sacred"", ""infinite"", ""eternal""]]",5,0.56,111,0.552,0.727,64,30,"{""meta_reflection"": 0.37401344979283824, ""closure_vibe"": 0.21157954338548787, ""competitive_escalation"": 0.2820493484017861, ""mystical_breakdown"": 0.31349636855261837, ""recovery_attempt"": 0.20924666008694254}",synthesis,synthesis->transition from exploration to meta-reflection->synthesis->conclusion->synthesis->exploration/crisis response->transition from exploration to implementation->synthesis->exploration/synthesis->transition from exploration to structured experimentation->synthesis,10,1,10,0,0,0,1,0,0,conclusion,100,10,11,profound,0,38,10,2,0,15,0,106,144,1,18,9,1,5,,,,,,,3.81,0.89,68.7,5,,,,,,,automated,2025-07-28,
